GENE	COVERAGE	STRAIN	GROUP
QG37_01440	1.1070	CDC_B11230	South Africa
QG37_01440	1.1130	CDC_B11243	Venezuela
QG37_01440	1.0817	CDC_B11244	Venezuela
QG37_01440	1.1642	CDC_B11245	Venezuela
QG37_01440	1.1800	CDC_B11246	Venezuela
QG37_01440	1.0783	CDC_B11247	Venezuela
QG37_01441	1.1887	CDC_B11096	Pakistan
QG37_01441	1.0808	CDC_B11097	Pakistan
QG37_01441	1.1236	CDC_B11098	Pakistan
QG37_01441	0.8772	CDC_B11099	Pakistan
QG37_01441	1.1392	CDC_B11101	Pakistan
QG37_01441	1.0842	CDC_B11102	Pakistan
QG37_01441	1.1193	CDC_B11103	Pakistan
QG37_01441	1.0444	CDC_B11105	Pakistan
QG37_01441	1.1326	CDC_B11112	Pakistan
QG37_01441	0.9905	CDC_B11113	Pakistan
QG37_01441	1.0929	CDC_B11114	Pakistan
QG37_01441	1.0294	CDC_B11115	Pakistan
QG37_01441	1.1261	CDC_B11116	Pakistan
QG37_01441	0.9754	CDC_B11117	Pakistan
QG37_01441	1.0508	CDC_B11118	Pakistan
QG37_01441	1.0636	CDC_B11119	Pakistan
QG37_01441	1.0443	CDC_B11200	India
QG37_01441	0.9867	CDC_B11201	India
QG37_01441	1.0163	CDC_B11205	India
QG37_01441	1.0653	CDC_B11206	India
QG37_01441	1.0718	CDC_B11207	India
QG37_01441	0.9697	CDC_B11208	India
QG37_01441	1.0529	CDC_B11209	India
QG37_01441	0.9684	CDC_B11210	India
QG37_01441	0.9920	CDC_B11212	India
QG37_01441	1.0982	CDC_B11213	India
QG37_01441	0.9485	CDC_B11214	India
QG37_01441	0.9993	CDC_B11215	India
QG37_01441	1.0631	CDC_B11216	India
QG37_01441	1.1097	CDC_B11217	India
QG37_01441	0.9669	CDC_B11218	India
QG37_01441	0.9429	CDC_B11219	India
QG37_01441	0.9968	CDC_B11220	Japan
QG37_01441	1.0318	CDC_B11221	South Africa
QG37_01441	1.0516	CDC_B11222	South Africa
QG37_01441	1.0572	CDC_B11223	South Africa
QG37_01441	1.0555	CDC_B11224	South Africa
QG37_01441	1.0274	CDC_B11225	South Africa
QG37_01441	1.0909	CDC_B11226	South Africa
QG37_01441	0.9841	CDC_B11227	South Africa
QG37_01441	1.1527	CDC_B11228	South Africa
QG37_01441	1.0208	CDC_B11229	South Africa
QG37_01441	0.9343	CDC_B11230	South Africa
QG37_01441	0.9471	CDC_B11243	Venezuela
QG37_01441	0.9329	CDC_B11244	Venezuela
QG37_01441	1.0778	CDC_B11245	Venezuela
QG37_01441	0.9430	CDC_B11246	Venezuela
QG37_01441	0.9776	CDC_B11247	Venezuela
QG37_01442	1.1843	CDC_B11096	Pakistan
QG37_01442	1.1605	CDC_B11097	Pakistan
QG37_01442	1.1790	CDC_B11098	Pakistan
QG37_01442	1.0796	CDC_B11099	Pakistan
QG37_01442	1.0980	CDC_B11101	Pakistan
QG37_01442	1.0264	CDC_B11102	Pakistan
QG37_01442	1.0909	CDC_B11103	Pakistan
QG37_01442	1.0681	CDC_B11105	Pakistan
QG37_01442	1.1043	CDC_B11112	Pakistan
QG37_01442	1.0884	CDC_B11113	Pakistan
QG37_01442	1.1067	CDC_B11114	Pakistan
QG37_01442	1.0328	CDC_B11115	Pakistan
QG37_01442	1.0628	CDC_B11116	Pakistan
QG37_01442	1.0193	CDC_B11117	Pakistan
QG37_01442	1.0286	CDC_B11118	Pakistan
QG37_01442	0.9165	CDC_B11119	Pakistan
QG37_01442	1.0807	CDC_B11200	India
QG37_01442	1.0103	CDC_B11201	India
QG37_01442	1.0331	CDC_B11205	India
QG37_01442	1.1184	CDC_B11206	India
QG37_01442	0.9767	CDC_B11207	India
QG37_01442	1.0336	CDC_B11208	India
QG37_01442	1.0274	CDC_B11209	India
QG37_01442	0.9403	CDC_B11210	India
QG37_01442	1.0301	CDC_B11212	India
QG37_01442	1.0045	CDC_B11213	India
QG37_01442	1.0793	CDC_B11214	India
QG37_01442	1.0713	CDC_B11215	India
QG37_01442	1.0185	CDC_B11216	India
QG37_01442	0.8375	CDC_B11217	India
QG37_01442	1.0658	CDC_B11218	India
QG37_01442	0.9880	CDC_B11219	India
QG37_01442	1.0455	CDC_B11220	Japan
QG37_01442	0.9809	CDC_B11221	South Africa
QG37_01442	1.0131	CDC_B11222	South Africa
QG37_01442	0.9555	CDC_B11223	South Africa
QG37_01442	0.9764	CDC_B11224	South Africa
QG37_01442	0.9766	CDC_B11225	South Africa
QG37_01442	0.9650	CDC_B11226	South Africa
QG37_01442	1.0387	CDC_B11227	South Africa
QG37_01442	1.1199	CDC_B11228	South Africa
QG37_01442	1.0393	CDC_B11229	South Africa
QG37_01442	0.9399	CDC_B11230	South Africa
QG37_01442	1.1093	CDC_B11243	Venezuela
QG37_01442	0.9727	CDC_B11244	Venezuela
QG37_01442	1.0372	CDC_B11245	Venezuela
QG37_01442	1.0443	CDC_B11246	Venezuela
QG37_01442	0.9601	CDC_B11247	Venezuela
QG37_01443	1.3409	CDC_B11096	Pakistan
QG37_01443	1.1924	CDC_B11097	Pakistan
QG37_01443	1.2381	CDC_B11098	Pakistan
QG37_01443	1.1151	CDC_B11099	Pakistan
QG37_01443	1.1309	CDC_B11101	Pakistan
QG37_01443	1.2506	CDC_B11102	Pakistan
QG37_01443	1.2523	CDC_B11103	Pakistan
QG37_01443	1.2746	CDC_B11105	Pakistan
QG37_01443	1.2268	CDC_B11112	Pakistan
QG37_01443	1.2447	CDC_B11113	Pakistan
QG37_01443	1.3241	CDC_B11114	Pakistan
QG37_01443	1.1846	CDC_B11115	Pakistan
QG37_01443	1.2672	CDC_B11116	Pakistan
QG37_01443	1.0797	CDC_B11117	Pakistan
QG37_01443	1.1578	CDC_B11118	Pakistan
QG37_01443	1.1090	CDC_B11119	Pakistan
QG37_01443	1.1210	CDC_B11200	India
QG37_01443	1.1082	CDC_B11201	India
QG37_01443	1.1224	CDC_B11205	India
QG37_01443	1.2362	CDC_B11206	India
QG37_01443	1.1186	CDC_B11207	India
QG37_01443	1.0761	CDC_B11208	India
QG37_01443	1.1155	CDC_B11209	India
QG37_01443	1.0021	CDC_B11210	India
QG37_01443	1.1567	CDC_B11212	India
QG37_01443	1.1967	CDC_B11213	India
QG37_01443	1.1330	CDC_B11214	India
QG37_01443	1.1807	CDC_B11215	India
QG37_01443	1.2309	CDC_B11216	India
QG37_01443	1.0533	CDC_B11217	India
QG37_01443	1.0533	CDC_B11218	India
QG37_01443	1.1216	CDC_B11219	India
QG37_01443	1.1293	CDC_B11220	Japan
QG37_01443	1.1201	CDC_B11221	South Africa
QG37_01443	1.1319	CDC_B11222	South Africa
QG37_01443	1.1967	CDC_B11223	South Africa
QG37_01443	1.1201	CDC_B11224	South Africa
QG37_01443	1.0783	CDC_B11225	South Africa
QG37_01443	1.1139	CDC_B11226	South Africa
QG37_01443	1.0803	CDC_B11227	South Africa
QG37_01443	1.1739	CDC_B11228	South Africa
QG37_01443	1.1267	CDC_B11229	South Africa
QG37_01443	1.0234	CDC_B11230	South Africa
QG37_01443	1.1019	CDC_B11243	Venezuela
QG37_01443	1.1717	CDC_B11244	Venezuela
QG37_01443	1.1118	CDC_B11245	Venezuela
QG37_01443	1.1390	CDC_B11246	Venezuela
QG37_01443	1.0678	CDC_B11247	Venezuela
QG37_01444	1.2849	CDC_B11096	Pakistan
QG37_01444	1.0953	CDC_B11097	Pakistan
QG37_01444	1.1361	CDC_B11098	Pakistan
QG37_01444	1.0240	CDC_B11099	Pakistan
QG37_01444	1.0787	CDC_B11101	Pakistan
QG37_01444	1.2323	CDC_B11102	Pakistan
QG37_01444	1.1556	CDC_B11103	Pakistan
QG37_01444	1.1929	CDC_B11105	Pakistan
QG37_01444	1.0925	CDC_B11112	Pakistan
QG37_01444	1.1538	CDC_B11113	Pakistan
QG37_01444	1.1604	CDC_B11114	Pakistan
QG37_01444	1.1038	CDC_B11115	Pakistan
QG37_01444	1.2146	CDC_B11116	Pakistan
QG37_01444	1.0662	CDC_B11117	Pakistan
QG37_01444	1.0499	CDC_B11118	Pakistan
QG37_01444	1.0716	CDC_B11119	Pakistan
QG37_01444	1.1102	CDC_B11200	India
QG37_01444	1.0062	CDC_B11201	India
QG37_01444	1.0842	CDC_B11205	India
QG37_01444	1.1409	CDC_B11206	India
QG37_01444	1.0189	CDC_B11207	India
QG37_01444	1.0352	CDC_B11208	India
QG37_01444	1.0721	CDC_B11209	India
QG37_01444	1.0659	CDC_B11210	India
QG37_01444	1.0975	CDC_B11212	India
QG37_01444	1.1324	CDC_B11213	India
QG37_01444	1.0914	CDC_B11214	India
QG37_01444	1.1283	CDC_B11215	India
QG37_01444	1.1125	CDC_B11216	India
QG37_01444	0.9476	CDC_B11217	India
QG37_01444	1.0056	CDC_B11218	India
QG37_01444	1.0876	CDC_B11219	India
QG37_01444	1.1078	CDC_B11220	Japan
QG37_01444	1.0880	CDC_B11221	South Africa
QG37_01444	1.1612	CDC_B11222	South Africa
QG37_01444	1.1469	CDC_B11223	South Africa
QG37_01444	1.0742	CDC_B11224	South Africa
QG37_01444	1.0065	CDC_B11225	South Africa
QG37_01444	1.1099	CDC_B11226	South Africa
QG37_01444	1.0430	CDC_B11227	South Africa
QG37_01444	1.1876	CDC_B11228	South Africa
QG37_01444	1.1276	CDC_B11229	South Africa
QG37_01444	0.9913	CDC_B11230	South Africa
QG37_01444	1.0158	CDC_B11243	Venezuela
QG37_01444	1.0615	CDC_B11244	Venezuela
QG37_01444	1.0811	CDC_B11245	Venezuela
QG37_01444	1.0540	CDC_B11246	Venezuela
QG37_01444	1.0159	CDC_B11247	Venezuela
QG37_01445	1.2269	CDC_B11096	Pakistan
QG37_01445	1.1081	CDC_B11097	Pakistan
QG37_01445	1.1982	CDC_B11098	Pakistan
QG37_01445	1.0445	CDC_B11099	Pakistan
QG37_01445	1.1715	CDC_B11101	Pakistan
QG37_01445	1.1928	CDC_B11102	Pakistan
QG37_01445	1.2233	CDC_B11103	Pakistan
QG37_01445	1.1432	CDC_B11105	Pakistan
QG37_01445	1.0790	CDC_B11112	Pakistan
QG37_01445	1.1493	CDC_B11113	Pakistan
QG37_01445	1.1542	CDC_B11114	Pakistan
QG37_01445	1.1735	CDC_B11115	Pakistan
QG37_01445	1.2329	CDC_B11116	Pakistan
QG37_01445	1.0394	CDC_B11117	Pakistan
QG37_01445	1.0787	CDC_B11118	Pakistan
QG37_01445	1.0641	CDC_B11119	Pakistan
QG37_01445	1.1056	CDC_B11200	India
QG37_01445	1.1260	CDC_B11201	India
QG37_01445	1.0907	CDC_B11205	India
QG37_01445	1.1832	CDC_B11206	India
QG37_01445	1.1678	CDC_B11207	India
QG37_01445	1.1963	CDC_B11208	India
QG37_01445	1.0745	CDC_B11209	India
QG37_01445	1.0851	CDC_B11210	India
QG37_01445	1.1335	CDC_B11212	India
QG37_01445	1.1327	CDC_B11213	India
QG37_01445	1.1067	CDC_B11214	India
QG37_01445	1.1686	CDC_B11215	India
QG37_01445	1.2104	CDC_B11216	India
QG37_01445	1.0634	CDC_B11217	India
QG37_01445	0.9635	CDC_B11218	India
QG37_01445	1.0531	CDC_B11219	India
QG37_01445	1.1592	CDC_B11220	Japan
QG37_01445	1.1743	CDC_B11221	South Africa
QG37_01445	1.1227	CDC_B11222	South Africa
QG37_01445	1.1320	CDC_B11223	South Africa
QG37_01445	1.0990	CDC_B11224	South Africa
QG37_01445	1.0749	CDC_B11225	South Africa
QG37_01445	1.1026	CDC_B11226	South Africa
QG37_01445	1.1055	CDC_B11227	South Africa
QG37_01445	1.0905	CDC_B11228	South Africa
QG37_01445	1.0869	CDC_B11229	South Africa
QG37_01445	1.0795	CDC_B11230	South Africa
QG37_01445	1.0395	CDC_B11243	Venezuela
QG37_01445	1.1085	CDC_B11244	Venezuela
QG37_01445	1.1341	CDC_B11245	Venezuela
QG37_01445	1.0375	CDC_B11246	Venezuela
QG37_01445	1.0163	CDC_B11247	Venezuela
QG37_01446	1.2809	CDC_B11096	Pakistan
QG37_01446	1.1817	CDC_B11097	Pakistan
QG37_01446	1.2088	CDC_B11098	Pakistan
QG37_01446	0.9222	CDC_B11099	Pakistan
QG37_01446	1.1400	CDC_B11101	Pakistan
QG37_01446	1.0501	CDC_B11102	Pakistan
QG37_01446	1.1800	CDC_B11103	Pakistan
QG37_01446	1.1461	CDC_B11105	Pakistan
QG37_01446	1.1177	CDC_B11112	Pakistan
QG37_01446	1.3195	CDC_B11113	Pakistan
QG37_01446	1.2393	CDC_B11114	Pakistan
QG37_01446	1.2051	CDC_B11115	Pakistan
QG37_01446	1.2441	CDC_B11116	Pakistan
QG37_01446	0.9874	CDC_B11117	Pakistan
QG37_01446	1.1058	CDC_B11118	Pakistan
QG37_01446	1.1512	CDC_B11119	Pakistan
QG37_01446	1.0716	CDC_B11200	India
QG37_01446	1.0714	CDC_B11201	India
QG37_01446	1.0255	CDC_B11205	India
QG37_01446	1.1393	CDC_B11206	India
QG37_01446	1.0934	CDC_B11207	India
QG37_01446	1.1162	CDC_B11208	India
QG37_01446	0.9720	CDC_B11209	India
QG37_01446	1.0972	CDC_B11210	India
QG37_01446	1.0912	CDC_B11212	India
QG37_01446	1.0645	CDC_B11213	India
QG37_01446	1.0621	CDC_B11214	India
QG37_01446	1.1570	CDC_B11215	India
QG37_01446	1.0857	CDC_B11216	India
QG37_01446	1.1558	CDC_B11217	India
QG37_01446	1.0025	CDC_B11218	India
QG37_01446	1.0264	CDC_B11219	India
QG37_01446	1.1485	CDC_B11220	Japan
QG37_01446	1.0978	CDC_B11221	South Africa
QG37_01446	1.1458	CDC_B11222	South Africa
QG37_01446	1.1438	CDC_B11223	South Africa
QG37_01446	1.1539	CDC_B11224	South Africa
QG37_01446	1.1286	CDC_B11225	South Africa
QG37_01446	1.0430	CDC_B11226	South Africa
QG37_01446	0.9920	CDC_B11227	South Africa
QG37_01446	1.1784	CDC_B11228	South Africa
QG37_01446	1.0390	CDC_B11229	South Africa
QG37_01446	0.9785	CDC_B11230	South Africa
QG37_01446	1.0894	CDC_B11243	Venezuela
QG37_01446	1.0733	CDC_B11244	Venezuela
QG37_01446	1.0808	CDC_B11245	Venezuela
QG37_01446	1.0130	CDC_B11246	Venezuela
QG37_01446	1.1241	CDC_B11247	Venezuela
QG37_01447	1.3050	CDC_B11096	Pakistan
QG37_01447	1.2647	CDC_B11097	Pakistan
QG37_01447	1.2763	CDC_B11098	Pakistan
QG37_01447	1.1315	CDC_B11099	Pakistan
QG37_01447	1.2421	CDC_B11101	Pakistan
QG37_01447	1.2672	CDC_B11102	Pakistan
QG37_01447	1.1987	CDC_B11103	Pakistan
QG37_01447	1.1988	CDC_B11105	Pakistan
QG37_01447	1.1178	CDC_B11112	Pakistan
QG37_01447	1.2030	CDC_B11113	Pakistan
QG37_01447	1.2317	CDC_B11114	Pakistan
QG37_01447	1.0726	CDC_B11115	Pakistan
QG37_01447	1.2366	CDC_B11116	Pakistan
QG37_01447	1.1045	CDC_B11117	Pakistan
QG37_01447	1.0233	CDC_B11118	Pakistan
QG37_01447	1.0651	CDC_B11119	Pakistan
QG37_01447	1.1349	CDC_B11200	India
QG37_01447	1.1324	CDC_B11201	India
QG37_01447	1.1265	CDC_B11205	India
QG37_01447	1.2101	CDC_B11206	India
QG37_01447	1.1311	CDC_B11207	India
QG37_01447	1.1216	CDC_B11208	India
QG37_01447	1.1496	CDC_B11209	India
QG37_01447	1.0638	CDC_B11210	India
QG37_01447	1.1754	CDC_B11212	India
QG37_01447	1.1211	CDC_B11213	India
QG37_01447	1.1150	CDC_B11214	India
QG37_01447	1.2014	CDC_B11215	India
QG37_01447	1.2073	CDC_B11216	India
QG37_01447	1.2167	CDC_B11217	India
QG37_01447	1.1259	CDC_B11218	India
QG37_01447	1.1284	CDC_B11219	India
QG37_01447	1.1134	CDC_B11220	Japan
QG37_01447	1.1285	CDC_B11221	South Africa
QG37_01447	1.1490	CDC_B11222	South Africa
QG37_01447	1.1006	CDC_B11223	South Africa
QG37_01447	1.1897	CDC_B11224	South Africa
QG37_01447	1.1182	CDC_B11225	South Africa
QG37_01447	1.0865	CDC_B11226	South Africa
QG37_01447	1.0218	CDC_B11227	South Africa
QG37_01447	1.2411	CDC_B11228	South Africa
QG37_01447	1.0868	CDC_B11229	South Africa
QG37_01447	1.0062	CDC_B11230	South Africa
QG37_01447	1.1085	CDC_B11243	Venezuela
QG37_01447	1.1233	CDC_B11244	Venezuela
QG37_01447	1.0516	CDC_B11245	Venezuela
QG37_01447	1.0836	CDC_B11246	Venezuela
QG37_01447	1.0811	CDC_B11247	Venezuela
QG37_01448	1.1248	CDC_B11096	Pakistan
QG37_01448	1.1437	CDC_B11097	Pakistan
QG37_01448	1.1202	CDC_B11098	Pakistan
QG37_01448	1.1104	CDC_B11099	Pakistan
QG37_01448	1.1239	CDC_B11101	Pakistan
QG37_01448	1.2909	CDC_B11102	Pakistan
QG37_01448	1.1069	CDC_B11103	Pakistan
QG37_01448	1.1478	CDC_B11105	Pakistan
QG37_01448	1.1659	CDC_B11112	Pakistan
QG37_01448	1.1450	CDC_B11113	Pakistan
QG37_01448	1.2002	CDC_B11114	Pakistan
QG37_01448	1.0477	CDC_B11115	Pakistan
QG37_01448	1.2321	CDC_B11116	Pakistan
QG37_01448	0.8554	CDC_B11117	Pakistan
QG37_01448	1.0799	CDC_B11118	Pakistan
QG37_01448	1.0478	CDC_B11119	Pakistan
QG37_01448	1.1369	CDC_B11200	India
QG37_01448	1.0108	CDC_B11201	India
QG37_01448	1.1192	CDC_B11205	India
QG37_01448	1.2079	CDC_B11206	India
QG37_01448	1.0367	CDC_B11207	India
QG37_01448	1.2492	CDC_B11208	India
QG37_01448	1.0844	CDC_B11209	India
QG37_01448	1.0275	CDC_B11210	India
QG37_01448	1.1258	CDC_B11212	India
QG37_01448	1.0465	CDC_B11213	India
QG37_01448	1.0552	CDC_B11214	India
QG37_01448	1.1809	CDC_B11215	India
QG37_01448	1.1609	CDC_B11216	India
QG37_01448	1.0121	CDC_B11217	India
QG37_01448	0.9725	CDC_B11218	India
QG37_01448	1.0917	CDC_B11219	India
QG37_01448	1.1674	CDC_B11220	Japan
QG37_01448	1.2015	CDC_B11221	South Africa
QG37_01448	1.0468	CDC_B11222	South Africa
QG37_01448	1.0231	CDC_B11223	South Africa
QG37_01448	1.1037	CDC_B11224	South Africa
QG37_01448	1.0447	CDC_B11225	South Africa
QG37_01448	0.8350	CDC_B11226	South Africa
QG37_01448	1.0888	CDC_B11227	South Africa
QG37_01448	1.1006	CDC_B11228	South Africa
QG37_01448	1.1434	CDC_B11229	South Africa
QG37_01448	0.9591	CDC_B11230	South Africa
QG37_01448	0.9725	CDC_B11243	Venezuela
QG37_01448	1.0007	CDC_B11244	Venezuela
QG37_01448	0.9737	CDC_B11245	Venezuela
QG37_01448	0.9896	CDC_B11246	Venezuela
QG37_01448	0.9628	CDC_B11247	Venezuela
QG37_01449	1.1628	CDC_B11096	Pakistan
QG37_01449	1.0480	CDC_B11097	Pakistan
QG37_01449	1.1509	CDC_B11098	Pakistan
QG37_01449	0.8775	CDC_B11099	Pakistan
QG37_01449	1.0012	CDC_B11101	Pakistan
QG37_01449	1.0642	CDC_B11102	Pakistan
QG37_01449	1.0353	CDC_B11103	Pakistan
QG37_01449	1.0440	CDC_B11105	Pakistan
QG37_01449	0.9610	CDC_B11112	Pakistan
QG37_01449	1.0489	CDC_B11113	Pakistan
QG37_01449	1.0760	CDC_B11114	Pakistan
QG37_01449	1.0238	CDC_B11115	Pakistan
QG37_01449	0.9770	CDC_B11116	Pakistan
QG37_01449	0.9975	CDC_B11117	Pakistan
QG37_01449	0.9843	CDC_B11118	Pakistan
QG37_01449	0.9483	CDC_B11119	Pakistan
QG37_01449	1.0160	CDC_B11200	India
QG37_01449	0.9941	CDC_B11201	India
QG37_01449	0.9714	CDC_B11205	India
QG37_01449	1.0455	CDC_B11206	India
QG37_01449	1.0566	CDC_B11207	India
QG37_01449	1.0113	CDC_B11208	India
QG37_01449	0.9000	CDC_B11209	India
QG37_01449	0.9502	CDC_B11210	India
QG37_01449	1.0243	CDC_B11212	India
QG37_01449	1.0188	CDC_B11213	India
QG37_01449	0.9568	CDC_B11214	India
QG37_01449	1.0468	CDC_B11215	India
QG37_01449	1.0720	CDC_B11216	India
QG37_01449	0.9794	CDC_B11217	India
QG37_01449	0.9519	CDC_B11218	India
QG37_01449	0.9760	CDC_B11219	India
QG37_01449	1.0158	CDC_B11220	Japan
QG37_01449	0.9985	CDC_B11221	South Africa
QG37_01449	1.0208	CDC_B11222	South Africa
QG37_01449	0.9503	CDC_B11223	South Africa
QG37_01449	1.0537	CDC_B11224	South Africa
QG37_01449	0.9418	CDC_B11225	South Africa
QG37_01449	1.0047	CDC_B11226	South Africa
QG37_01449	0.8583	CDC_B11227	South Africa
QG37_01449	1.0326	CDC_B11228	South Africa
QG37_01449	0.9464	CDC_B11229	South Africa
QG37_01449	0.9006	CDC_B11230	South Africa
QG37_01449	0.9100	CDC_B11243	Venezuela
QG37_01449	0.8929	CDC_B11244	Venezuela
QG37_01449	0.9480	CDC_B11245	Venezuela
QG37_01449	0.9288	CDC_B11246	Venezuela
QG37_01449	0.8916	CDC_B11247	Venezuela
QG37_01450	1.0907	CDC_B11096	Pakistan
QG37_01450	1.2149	CDC_B11097	Pakistan
QG37_01450	1.1747	CDC_B11098	Pakistan
QG37_01450	0.9374	CDC_B11099	Pakistan
QG37_01450	1.0779	CDC_B11101	Pakistan
QG37_01450	1.1448	CDC_B11102	Pakistan
QG37_01450	1.0567	CDC_B11103	Pakistan
QG37_01450	0.9607	CDC_B11105	Pakistan
QG37_01450	1.1131	CDC_B11112	Pakistan
QG37_01450	1.1736	CDC_B11113	Pakistan
QG37_01450	1.2420	CDC_B11114	Pakistan
QG37_01450	1.3287	CDC_B11115	Pakistan
QG37_01450	1.2253	CDC_B11116	Pakistan
QG37_01450	0.9233	CDC_B11117	Pakistan
QG37_01450	1.0055	CDC_B11118	Pakistan
QG37_01450	0.8842	CDC_B11119	Pakistan
QG37_01450	1.1912	CDC_B11200	India
QG37_01450	1.0078	CDC_B11201	India
QG37_01450	1.0323	CDC_B11205	India
QG37_01450	1.2513	CDC_B11206	India
QG37_01450	0.9444	CDC_B11207	India
QG37_01450	1.0676	CDC_B11208	India
QG37_01450	1.0035	CDC_B11209	India
QG37_01450	1.0224	CDC_B11210	India
QG37_01450	1.0226	CDC_B11212	India
QG37_01450	1.2175	CDC_B11213	India
QG37_01450	0.9541	CDC_B11214	India
QG37_01450	1.0769	CDC_B11215	India
QG37_01450	1.1983	CDC_B11216	India
QG37_01450	0.9303	CDC_B11217	India
QG37_01450	0.8709	CDC_B11218	India
QG37_01450	1.0105	CDC_B11219	India
QG37_01450	1.2870	CDC_B11220	Japan
QG37_01450	1.1381	CDC_B11221	South Africa
QG37_01450	1.0936	CDC_B11222	South Africa
QG37_01450	1.1312	CDC_B11223	South Africa
QG37_01450	1.0600	CDC_B11224	South Africa
QG37_01450	1.0729	CDC_B11225	South Africa
QG37_01450	1.1127	CDC_B11226	South Africa
QG37_01450	1.1369	CDC_B11227	South Africa
QG37_01450	1.1704	CDC_B11228	South Africa
QG37_01450	1.0614	CDC_B11229	South Africa
QG37_01450	0.9512	CDC_B11230	South Africa
QG37_01450	0.9609	CDC_B11243	Venezuela
QG37_01450	1.1991	CDC_B11244	Venezuela
QG37_01450	1.0317	CDC_B11245	Venezuela
QG37_01450	1.0257	CDC_B11246	Venezuela
QG37_01450	0.9568	CDC_B11247	Venezuela
QG37_01451	1.2213	CDC_B11096	Pakistan
QG37_01451	1.0633	CDC_B11097	Pakistan
QG37_01451	1.2076	CDC_B11098	Pakistan
QG37_01451	1.0374	CDC_B11099	Pakistan
QG37_01451	1.0378	CDC_B11101	Pakistan
QG37_01451	1.1436	CDC_B11102	Pakistan
QG37_01451	1.1127	CDC_B11103	Pakistan
QG37_01451	1.0144	CDC_B11105	Pakistan
QG37_01451	1.0541	CDC_B11112	Pakistan
QG37_01451	1.1212	CDC_B11113	Pakistan
QG37_01451	1.0155	CDC_B11114	Pakistan
QG37_01451	1.0564	CDC_B11115	Pakistan
QG37_01451	1.2473	CDC_B11116	Pakistan
QG37_01451	0.8348	CDC_B11117	Pakistan
QG37_01451	0.9082	CDC_B11118	Pakistan
QG37_01451	0.9762	CDC_B11119	Pakistan
QG37_01451	1.0930	CDC_B11200	India
QG37_01451	0.9654	CDC_B11201	India
QG37_01451	1.0560	CDC_B11205	India
QG37_01451	1.1156	CDC_B11206	India
QG37_01451	1.0526	CDC_B11207	India
QG37_01451	1.0253	CDC_B11208	India
QG37_01451	0.9749	CDC_B11209	India
QG37_01451	0.9840	CDC_B11210	India
QG37_01451	1.0768	CDC_B11212	India
QG37_01451	1.0053	CDC_B11213	India
QG37_01451	1.1228	CDC_B11214	India
QG37_01451	1.0496	CDC_B11215	India
QG37_01451	1.1625	CDC_B11216	India
QG37_01451	1.0215	CDC_B11217	India
QG37_01451	0.9484	CDC_B11218	India
QG37_01451	0.9941	CDC_B11219	India
QG37_01451	1.1828	CDC_B11220	Japan
QG37_01451	1.0796	CDC_B11221	South Africa
QG37_01451	0.9598	CDC_B11222	South Africa
QG37_01451	1.1323	CDC_B11223	South Africa
QG37_01451	1.1217	CDC_B11224	South Africa
QG37_01451	0.9970	CDC_B11225	South Africa
QG37_01451	1.0465	CDC_B11226	South Africa
QG37_01451	0.9947	CDC_B11227	South Africa
QG37_01451	1.0586	CDC_B11228	South Africa
QG37_01451	0.9780	CDC_B11229	South Africa
QG37_01451	0.9648	CDC_B11230	South Africa
QG37_01451	0.9941	CDC_B11243	Venezuela
QG37_01451	1.0940	CDC_B11244	Venezuela
QG37_01451	0.9345	CDC_B11245	Venezuela
QG37_01451	1.1511	CDC_B11246	Venezuela
QG37_01451	0.9748	CDC_B11247	Venezuela
QG37_01452	1.2583	CDC_B11096	Pakistan
QG37_01452	1.1714	CDC_B11097	Pakistan
QG37_01452	1.1449	CDC_B11098	Pakistan
QG37_01452	1.0082	CDC_B11099	Pakistan
QG37_01452	1.1872	CDC_B11101	Pakistan
QG37_01452	1.1025	CDC_B11102	Pakistan
QG37_01452	1.2067	CDC_B11103	Pakistan
QG37_01452	1.0662	CDC_B11105	Pakistan
QG37_01452	1.1586	CDC_B11112	Pakistan
QG37_01452	1.1984	CDC_B11113	Pakistan
QG37_01452	1.2299	CDC_B11114	Pakistan
QG37_01452	1.1478	CDC_B11115	Pakistan
QG37_01452	1.1968	CDC_B11116	Pakistan
QG37_01452	1.0207	CDC_B11117	Pakistan
QG37_01452	1.0609	CDC_B11118	Pakistan
QG37_01452	1.0451	CDC_B11119	Pakistan
QG37_01452	1.1452	CDC_B11200	India
QG37_01452	1.0312	CDC_B11201	India
QG37_01452	1.0896	CDC_B11205	India
QG37_01452	1.1991	CDC_B11206	India
QG37_01452	1.0946	CDC_B11207	India
QG37_01452	1.0092	CDC_B11208	India
QG37_01452	0.9872	CDC_B11209	India
QG37_01452	0.9903	CDC_B11210	India
QG37_01452	0.9337	CDC_B11212	India
QG37_01452	1.1060	CDC_B11213	India
QG37_01452	1.0073	CDC_B11214	India
QG37_01452	1.0342	CDC_B11215	India
QG37_01452	1.1776	CDC_B11216	India
QG37_01452	1.0361	CDC_B11217	India
QG37_01452	1.0432	CDC_B11218	India
QG37_01452	1.1068	CDC_B11219	India
QG37_01452	1.0364	CDC_B11220	Japan
QG37_01452	1.0565	CDC_B11221	South Africa
QG37_01452	1.0324	CDC_B11222	South Africa
QG37_01452	1.1832	CDC_B11223	South Africa
QG37_01452	1.1208	CDC_B11224	South Africa
QG37_01452	0.9658	CDC_B11225	South Africa
