GENE	COVERAGE	STRAIN	GROUP
QG37_07395	0.3980	CDC_B11213	India
QG37_07395	0.5992	CDC_B11214	India
QG37_07395	0.4700	CDC_B11215	India
QG37_07395	0.4624	CDC_B11216	India
QG37_07395	0.5250	CDC_B11217	India
QG37_07395	0.4584	CDC_B11218	India
QG37_07395	0.5016	CDC_B11219	India
QG37_07395	0.6237	CDC_B11220	Japan
QG37_07395	0.6772	CDC_B11221	South Africa
QG37_07395	0.6450	CDC_B11222	South Africa
QG37_07395	0.6178	CDC_B11223	South Africa
QG37_07395	0.6211	CDC_B11224	South Africa
QG37_07395	0.4617	CDC_B11225	South Africa
QG37_07395	0.5966	CDC_B11226	South Africa
QG37_07395	0.5096	CDC_B11227	South Africa
QG37_07395	0.5336	CDC_B11228	South Africa
QG37_07395	0.6005	CDC_B11229	South Africa
QG37_07395	0.6683	CDC_B11230	South Africa
QG37_07395	0.5521	CDC_B11243	Venezuela
QG37_07395	0.6593	CDC_B11244	Venezuela
QG37_07395	0.6051	CDC_B11245	Venezuela
QG37_07395	0.7604	CDC_B11246	Venezuela
QG37_07395	0.6560	CDC_B11247	Venezuela
QG37_07396	0.7438	CDC_B11096	Pakistan
QG37_07396	0.7775	CDC_B11097	Pakistan
QG37_07396	0.8419	CDC_B11098	Pakistan
QG37_07396	0.6565	CDC_B11099	Pakistan
QG37_07396	0.7900	CDC_B11101	Pakistan
QG37_07396	0.8946	CDC_B11102	Pakistan
QG37_07396	0.7466	CDC_B11103	Pakistan
QG37_07396	0.7904	CDC_B11105	Pakistan
QG37_07396	0.8044	CDC_B11112	Pakistan
QG37_07396	0.7267	CDC_B11113	Pakistan
QG37_07396	0.7419	CDC_B11114	Pakistan
QG37_07396	0.8810	CDC_B11115	Pakistan
QG37_07396	0.6688	CDC_B11116	Pakistan
QG37_07396	0.7155	CDC_B11117	Pakistan
QG37_07396	0.5650	CDC_B11118	Pakistan
QG37_07396	0.6073	CDC_B11119	Pakistan
QG37_07396	0.7445	CDC_B11200	India
QG37_07396	0.5605	CDC_B11201	India
QG37_07396	0.7011	CDC_B11205	India
QG37_07396	0.7196	CDC_B11206	India
QG37_07396	0.7041	CDC_B11207	India
QG37_07396	0.6758	CDC_B11208	India
QG37_07396	0.7856	CDC_B11209	India
QG37_07396	0.6743	CDC_B11210	India
QG37_07396	0.7712	CDC_B11212	India
QG37_07396	0.8725	CDC_B11213	India
QG37_07396	0.7617	CDC_B11214	India
QG37_07396	0.6785	CDC_B11215	India
QG37_07396	0.8413	CDC_B11216	India
QG37_07396	1.0994	CDC_B11217	India
QG37_07396	0.5660	CDC_B11218	India
QG37_07396	0.7066	CDC_B11219	India
QG37_07396	0.8737	CDC_B11220	Japan
QG37_07396	0.5879	CDC_B11221	South Africa
QG37_07396	0.6055	CDC_B11222	South Africa
QG37_07396	0.7212	CDC_B11223	South Africa
QG37_07396	0.6325	CDC_B11224	South Africa
QG37_07396	0.6473	CDC_B11225	South Africa
QG37_07396	0.8661	CDC_B11226	South Africa
QG37_07396	0.6424	CDC_B11227	South Africa
QG37_07396	0.7252	CDC_B11228	South Africa
QG37_07396	0.7583	CDC_B11229	South Africa
QG37_07396	0.6599	CDC_B11230	South Africa
QG37_07396	0.8039	CDC_B11243	Venezuela
QG37_07396	0.7777	CDC_B11244	Venezuela
QG37_07396	0.7800	CDC_B11245	Venezuela
QG37_07396	0.8317	CDC_B11246	Venezuela
QG37_07396	0.9339	CDC_B11247	Venezuela
QG37_07397	1.0854	CDC_B11096	Pakistan
QG37_07397	1.0377	CDC_B11097	Pakistan
QG37_07397	1.2172	CDC_B11098	Pakistan
QG37_07397	0.9783	CDC_B11099	Pakistan
QG37_07397	0.9238	CDC_B11101	Pakistan
QG37_07397	0.8429	CDC_B11102	Pakistan
QG37_07397	1.0192	CDC_B11103	Pakistan
QG37_07397	0.9428	CDC_B11105	Pakistan
QG37_07397	0.9000	CDC_B11112	Pakistan
QG37_07397	0.8612	CDC_B11113	Pakistan
QG37_07397	0.8446	CDC_B11114	Pakistan
QG37_07397	0.8973	CDC_B11115	Pakistan
QG37_07397	0.7400	CDC_B11116	Pakistan
QG37_07397	0.9317	CDC_B11117	Pakistan
QG37_07397	0.8539	CDC_B11118	Pakistan
QG37_07397	0.9253	CDC_B11119	Pakistan
QG37_07397	0.8234	CDC_B11200	India
QG37_07397	0.8687	CDC_B11201	India
QG37_07397	0.9673	CDC_B11205	India
QG37_07397	1.0319	CDC_B11206	India
QG37_07397	0.8207	CDC_B11207	India
QG37_07397	0.8966	CDC_B11208	India
QG37_07397	0.8876	CDC_B11209	India
QG37_07397	0.7078	CDC_B11210	India
QG37_07397	0.9193	CDC_B11212	India
QG37_07397	0.9880	CDC_B11213	India
QG37_07397	1.0316	CDC_B11214	India
QG37_07397	0.8608	CDC_B11215	India
QG37_07397	0.8916	CDC_B11216	India
QG37_07397	0.7193	CDC_B11217	India
QG37_07397	0.8729	CDC_B11218	India
QG37_07397	0.8970	CDC_B11219	India
QG37_07397	0.9197	CDC_B11220	Japan
QG37_07397	0.7783	CDC_B11221	South Africa
QG37_07397	0.9230	CDC_B11222	South Africa
QG37_07397	0.8831	CDC_B11223	South Africa
QG37_07397	0.8625	CDC_B11224	South Africa
QG37_07397	0.7365	CDC_B11225	South Africa
QG37_07397	0.8809	CDC_B11226	South Africa
QG37_07397	0.8219	CDC_B11227	South Africa
QG37_07397	0.9892	CDC_B11228	South Africa
QG37_07397	0.9414	CDC_B11229	South Africa
QG37_07397	0.7543	CDC_B11230	South Africa
QG37_07397	0.9015	CDC_B11243	Venezuela
QG37_07397	0.8886	CDC_B11244	Venezuela
QG37_07397	0.7873	CDC_B11245	Venezuela
QG37_07397	0.9824	CDC_B11246	Venezuela
QG37_07397	1.0459	CDC_B11247	Venezuela
QG37_07398	1.1382	CDC_B11096	Pakistan
QG37_07398	1.0235	CDC_B11097	Pakistan
QG37_07398	1.0766	CDC_B11098	Pakistan
QG37_07398	0.9543	CDC_B11099	Pakistan
QG37_07398	1.0467	CDC_B11101	Pakistan
QG37_07398	1.0838	CDC_B11102	Pakistan
QG37_07398	1.0546	CDC_B11103	Pakistan
QG37_07398	0.9839	CDC_B11105	Pakistan
QG37_07398	0.9874	CDC_B11112	Pakistan
QG37_07398	0.9252	CDC_B11113	Pakistan
QG37_07398	1.1136	CDC_B11114	Pakistan
QG37_07398	1.0352	CDC_B11115	Pakistan
QG37_07398	0.9915	CDC_B11116	Pakistan
QG37_07398	0.9972	CDC_B11117	Pakistan
QG37_07398	1.0030	CDC_B11118	Pakistan
QG37_07398	0.9841	CDC_B11119	Pakistan
QG37_07398	1.0401	CDC_B11200	India
QG37_07398	0.9806	CDC_B11201	India
QG37_07398	1.0432	CDC_B11205	India
QG37_07398	1.1536	CDC_B11206	India
QG37_07398	0.9561	CDC_B11207	India
QG37_07398	1.0567	CDC_B11208	India
QG37_07398	0.9301	CDC_B11209	India
QG37_07398	0.9699	CDC_B11210	India
QG37_07398	1.0311	CDC_B11212	India
QG37_07398	0.9613	CDC_B11213	India
QG37_07398	1.0188	CDC_B11214	India
QG37_07398	0.9639	CDC_B11215	India
QG37_07398	1.0369	CDC_B11216	India
QG37_07398	1.0264	CDC_B11217	India
QG37_07398	0.8932	CDC_B11218	India
QG37_07398	0.9641	CDC_B11219	India
QG37_07398	1.0776	CDC_B11220	Japan
QG37_07398	1.0196	CDC_B11221	South Africa
QG37_07398	1.0730	CDC_B11222	South Africa
QG37_07398	1.0885	CDC_B11223	South Africa
QG37_07398	1.0553	CDC_B11224	South Africa
QG37_07398	0.9867	CDC_B11225	South Africa
QG37_07398	1.0283	CDC_B11226	South Africa
QG37_07398	1.0387	CDC_B11227	South Africa
QG37_07398	1.0671	CDC_B11228	South Africa
QG37_07398	0.9915	CDC_B11229	South Africa
QG37_07398	0.9609	CDC_B11230	South Africa
QG37_07398	1.0647	CDC_B11243	Venezuela
QG37_07398	0.9980	CDC_B11244	Venezuela
QG37_07398	0.9756	CDC_B11245	Venezuela
QG37_07398	0.9946	CDC_B11246	Venezuela
QG37_07398	1.0663	CDC_B11247	Venezuela
QG37_07399	0.8153	CDC_B11096	Pakistan
QG37_07399	0.6640	CDC_B11097	Pakistan
QG37_07399	0.7357	CDC_B11098	Pakistan
QG37_07399	0.6300	CDC_B11099	Pakistan
QG37_07399	0.8394	CDC_B11101	Pakistan
QG37_07399	0.8340	CDC_B11102	Pakistan
QG37_07399	0.7335	CDC_B11103	Pakistan
QG37_07399	0.8712	CDC_B11105	Pakistan
QG37_07399	0.6000	CDC_B11112	Pakistan
QG37_07399	0.6468	CDC_B11113	Pakistan
QG37_07399	0.7772	CDC_B11114	Pakistan
QG37_07399	0.6512	CDC_B11115	Pakistan
QG37_07399	0.7397	CDC_B11116	Pakistan
QG37_07399	0.8682	CDC_B11117	Pakistan
QG37_07399	0.7594	CDC_B11118	Pakistan
QG37_07399	0.7230	CDC_B11119	Pakistan
QG37_07399	0.7354	CDC_B11200	India
QG37_07399	0.7064	CDC_B11201	India
QG37_07399	0.7108	CDC_B11205	India
QG37_07399	0.7439	CDC_B11206	India
QG37_07399	0.7112	CDC_B11207	India
QG37_07399	0.7100	CDC_B11208	India
QG37_07399	0.6856	CDC_B11209	India
QG37_07399	0.8369	CDC_B11210	India
QG37_07399	0.8494	CDC_B11212	India
QG37_07399	0.7701	CDC_B11213	India
QG37_07399	0.6273	CDC_B11214	India
QG37_07399	0.7545	CDC_B11215	India
QG37_07399	0.5983	CDC_B11216	India
QG37_07399	0.5832	CDC_B11217	India
QG37_07399	0.5420	CDC_B11218	India
QG37_07399	0.6105	CDC_B11219	India
QG37_07399	0.7494	CDC_B11220	Japan
QG37_07399	0.7678	CDC_B11221	South Africa
QG37_07399	0.7968	CDC_B11222	South Africa
QG37_07399	0.5678	CDC_B11223	South Africa
QG37_07399	0.5611	CDC_B11224	South Africa
QG37_07399	0.5523	CDC_B11225	South Africa
QG37_07399	0.6549	CDC_B11226	South Africa
QG37_07399	0.8415	CDC_B11227	South Africa
QG37_07399	0.7756	CDC_B11228	South Africa
QG37_07399	0.7792	CDC_B11229	South Africa
QG37_07399	0.5967	CDC_B11230	South Africa
QG37_07399	0.9785	CDC_B11243	Venezuela
QG37_07399	0.8313	CDC_B11244	Venezuela
QG37_07399	0.8297	CDC_B11245	Venezuela
QG37_07399	0.7315	CDC_B11246	Venezuela
QG37_07399	0.7305	CDC_B11247	Venezuela
QG37_07400	0.7204	CDC_B11096	Pakistan
QG37_07400	0.6794	CDC_B11097	Pakistan
QG37_07400	0.7144	CDC_B11098	Pakistan
QG37_07400	0.6628	CDC_B11099	Pakistan
QG37_07400	0.6930	CDC_B11101	Pakistan
QG37_07400	0.6738	CDC_B11102	Pakistan
QG37_07400	0.7223	CDC_B11103	Pakistan
QG37_07400	0.7421	CDC_B11105	Pakistan
QG37_07400	0.7503	CDC_B11112	Pakistan
QG37_07400	0.6507	CDC_B11113	Pakistan
QG37_07400	0.6273	CDC_B11114	Pakistan
QG37_07400	0.6729	CDC_B11115	Pakistan
QG37_07400	0.5651	CDC_B11116	Pakistan
QG37_07400	0.6743	CDC_B11117	Pakistan
QG37_07400	0.7118	CDC_B11118	Pakistan
QG37_07400	0.7081	CDC_B11119	Pakistan
QG37_07400	0.7156	CDC_B11200	India
QG37_07400	0.6975	CDC_B11201	India
QG37_07400	0.5643	CDC_B11205	India
QG37_07400	0.6563	CDC_B11206	India
QG37_07400	0.6705	CDC_B11207	India
QG37_07400	0.6639	CDC_B11208	India
QG37_07400	0.6858	CDC_B11209	India
QG37_07400	0.6444	CDC_B11210	India
QG37_07400	0.7350	CDC_B11212	India
QG37_07400	0.6581	CDC_B11213	India
QG37_07400	0.6853	CDC_B11214	India
QG37_07400	0.6465	CDC_B11215	India
QG37_07400	0.5732	CDC_B11216	India
QG37_07400	0.6281	CDC_B11217	India
QG37_07400	0.7007	CDC_B11218	India
QG37_07400	0.5737	CDC_B11219	India
QG37_07400	0.7059	CDC_B11220	Japan
QG37_07400	0.6482	CDC_B11221	South Africa
QG37_07400	0.6694	CDC_B11222	South Africa
QG37_07400	0.6167	CDC_B11223	South Africa
QG37_07400	0.5761	CDC_B11224	South Africa
QG37_07400	0.5946	CDC_B11225	South Africa
QG37_07400	0.5182	CDC_B11226	South Africa
QG37_07400	0.7140	CDC_B11227	South Africa
QG37_07400	0.7751	CDC_B11228	South Africa
QG37_07400	0.6230	CDC_B11229	South Africa
QG37_07400	0.6241	CDC_B11230	South Africa
QG37_07400	0.8563	CDC_B11243	Venezuela
QG37_07400	0.8486	CDC_B11244	Venezuela
QG37_07400	0.7984	CDC_B11245	Venezuela
QG37_07400	0.7727	CDC_B11246	Venezuela
QG37_07400	0.8194	CDC_B11247	Venezuela
QG37_07401	0.9446	CDC_B11096	Pakistan
QG37_07401	0.8171	CDC_B11097	Pakistan
QG37_07401	0.7929	CDC_B11098	Pakistan
QG37_07401	0.8898	CDC_B11099	Pakistan
QG37_07401	0.8899	CDC_B11101	Pakistan
QG37_07401	0.8637	CDC_B11102	Pakistan
QG37_07401	0.9637	CDC_B11103	Pakistan
QG37_07401	0.9027	CDC_B11105	Pakistan
QG37_07401	0.8736	CDC_B11112	Pakistan
QG37_07401	0.7552	CDC_B11113	Pakistan
QG37_07401	0.8345	CDC_B11114	Pakistan
QG37_07401	0.6779	CDC_B11115	Pakistan
QG37_07401	0.6638	CDC_B11116	Pakistan
QG37_07401	0.8151	CDC_B11117	Pakistan
QG37_07401	0.9274	CDC_B11118	Pakistan
QG37_07401	0.8706	CDC_B11119	Pakistan
QG37_07401	0.7025	CDC_B11200	India
QG37_07401	0.8616	CDC_B11201	India
QG37_07401	0.7903	CDC_B11205	India
QG37_07401	0.7456	CDC_B11206	India
QG37_07401	0.8633	CDC_B11207	India
QG37_07401	0.8682	CDC_B11208	India
QG37_07401	0.9601	CDC_B11209	India
QG37_07401	0.9338	CDC_B11210	India
QG37_07401	0.8836	CDC_B11212	India
QG37_07401	0.8237	CDC_B11213	India
QG37_07401	0.9331	CDC_B11214	India
QG37_07401	0.8912	CDC_B11215	India
QG37_07401	0.7161	CDC_B11216	India
QG37_07401	0.6729	CDC_B11217	India
QG37_07401	0.8408	CDC_B11218	India
QG37_07401	0.7807	CDC_B11219	India
QG37_07401	0.9366	CDC_B11220	Japan
QG37_07401	0.7845	CDC_B11221	South Africa
QG37_07401	0.8260	CDC_B11222	South Africa
QG37_07401	0.8241	CDC_B11223	South Africa
QG37_07401	0.7979	CDC_B11224	South Africa
QG37_07401	0.7714	CDC_B11225	South Africa
QG37_07401	0.7980	CDC_B11226	South Africa
QG37_07401	0.9390	CDC_B11227	South Africa
QG37_07401	0.8515	CDC_B11228	South Africa
QG37_07401	0.8089	CDC_B11229	South Africa
QG37_07401	0.8315	CDC_B11230	South Africa
QG37_07401	0.8891	CDC_B11243	Venezuela
QG37_07401	0.7865	CDC_B11244	Venezuela
QG37_07401	0.9041	CDC_B11245	Venezuela
QG37_07401	0.8497	CDC_B11246	Venezuela
QG37_07401	0.8025	CDC_B11247	Venezuela
QG37_07402	0.8614	CDC_B11096	Pakistan
QG37_07402	0.8371	CDC_B11097	Pakistan
QG37_07402	0.7590	CDC_B11098	Pakistan
QG37_07402	0.8201	CDC_B11099	Pakistan
QG37_07402	0.7188	CDC_B11101	Pakistan
QG37_07402	0.8244	CDC_B11102	Pakistan
QG37_07402	0.9796	CDC_B11103	Pakistan
QG37_07402	0.9366	CDC_B11105	Pakistan
QG37_07402	0.7580	CDC_B11112	Pakistan
QG37_07402	0.8495	CDC_B11113	Pakistan
QG37_07402	0.7097	CDC_B11114	Pakistan
QG37_07402	0.8729	CDC_B11115	Pakistan
QG37_07402	0.6770	CDC_B11116	Pakistan
QG37_07402	0.7710	CDC_B11117	Pakistan
QG37_07402	0.8782	CDC_B11118	Pakistan
QG37_07402	0.8481	CDC_B11119	Pakistan
QG37_07402	0.7780	CDC_B11200	India
QG37_07402	0.8939	CDC_B11201	India
QG37_07402	0.8272	CDC_B11205	India
QG37_07402	0.9151	CDC_B11206	India
QG37_07402	0.7108	CDC_B11207	India
QG37_07402	0.7971	CDC_B11208	India
QG37_07402	0.9068	CDC_B11209	India
QG37_07402	0.9412	CDC_B11210	India
QG37_07402	0.8567	CDC_B11212	India
QG37_07402	0.8978	CDC_B11213	India
QG37_07402	0.9152	CDC_B11214	India
QG37_07402	0.8122	CDC_B11215	India
QG37_07402	0.7358	CDC_B11216	India
QG37_07402	0.7863	CDC_B11217	India
QG37_07402	0.7738	CDC_B11218	India
QG37_07402	0.9165	CDC_B11219	India
QG37_07402	0.9123	CDC_B11220	Japan
QG37_07402	0.7708	CDC_B11221	South Africa
QG37_07402	0.6841	CDC_B11222	South Africa
QG37_07402	0.7612	CDC_B11223	South Africa
QG37_07402	0.8029	CDC_B11224	South Africa
QG37_07402	0.8289	CDC_B11225	South Africa
QG37_07402	0.9159	CDC_B11226	South Africa
QG37_07402	0.8262	CDC_B11227	South Africa
QG37_07402	0.8569	CDC_B11228	South Africa
QG37_07402	0.8005	CDC_B11229	South Africa
QG37_07402	0.7079	CDC_B11230	South Africa
QG37_07402	0.8245	CDC_B11243	Venezuela
QG37_07402	0.8687	CDC_B11244	Venezuela
QG37_07402	0.9012	CDC_B11245	Venezuela
QG37_07402	0.8840	CDC_B11246	Venezuela
QG37_07402	0.9116	CDC_B11247	Venezuela
QG37_07403	1.0848	CDC_B11096	Pakistan
QG37_07403	1.1600	CDC_B11097	Pakistan
QG37_07403	0.9023	CDC_B11098	Pakistan
QG37_07403	0.6179	CDC_B11099	Pakistan
QG37_07403	1.0461	CDC_B11101	Pakistan
QG37_07403	0.8514	CDC_B11102	Pakistan
QG37_07403	0.9233	CDC_B11103	Pakistan
QG37_07403	0.8312	CDC_B11105	Pakistan
QG37_07403	0.9576	CDC_B11112	Pakistan
QG37_07403	0.9433	CDC_B11113	Pakistan
QG37_07403	1.0559	CDC_B11114	Pakistan
QG37_07403	0.9913	CDC_B11115	Pakistan
QG37_07403	0.9498	CDC_B11116	Pakistan
QG37_07403	1.0001	CDC_B11117	Pakistan
QG37_07403	0.8663	CDC_B11118	Pakistan
QG37_07403	0.9766	CDC_B11119	Pakistan
QG37_07403	0.8976	CDC_B11200	India
QG37_07403	1.0281	CDC_B11201	India
QG37_07403	0.9125	CDC_B11205	India
QG37_07403	1.0067	CDC_B11206	India
QG37_07403	0.8803	CDC_B11207	India
QG37_07403	0.9839	CDC_B11208	India
QG37_07403	0.9980	CDC_B11209	India
QG37_07403	0.9608	CDC_B11210	India
QG37_07403	0.7933	CDC_B11212	India
QG37_07403	0.9843	CDC_B11213	India
QG37_07403	0.8382	CDC_B11214	India
QG37_07403	1.0983	CDC_B11215	India
QG37_07403	0.9892	CDC_B11216	India
QG37_07403	0.7636	CDC_B11217	India
QG37_07403	0.8979	CDC_B11218	India
QG37_07403	0.9038	CDC_B11219	India
QG37_07403	0.8582	CDC_B11220	Japan
QG37_07403	0.8325	CDC_B11221	South Africa
QG37_07403	0.8023	CDC_B11222	South Africa
QG37_07403	0.9611	CDC_B11223	South Africa
QG37_07403	0.8169	CDC_B11224	South Africa
QG37_07403	1.1257	CDC_B11225	South Africa
QG37_07403	0.7780	CDC_B11226	South Africa
QG37_07403	0.9894	CDC_B11227	South Africa
QG37_07403	0.9360	CDC_B11228	South Africa
QG37_07403	0.9614	CDC_B11229	South Africa
QG37_07403	0.9357	CDC_B11230	South Africa
QG37_07403	0.8935	CDC_B11243	Venezuela
QG37_07403	0.9338	CDC_B11244	Venezuela
QG37_07403	0.9910	CDC_B11245	Venezuela
QG37_07403	0.9181	CDC_B11246	Venezuela
QG37_07403	0.8675	CDC_B11247	Venezuela
QG37_07404	0.9863	CDC_B11096	Pakistan
QG37_07404	0.7819	CDC_B11097	Pakistan
QG37_07404	0.7521	CDC_B11098	Pakistan
QG37_07404	0.7649	CDC_B11099	Pakistan
QG37_07404	0.9524	CDC_B11101	Pakistan
QG37_07404	0.7332	CDC_B11102	Pakistan
QG37_07404	0.8601	CDC_B11103	Pakistan
QG37_07404	0.8725	CDC_B11105	Pakistan
QG37_07404	0.8816	CDC_B11112	Pakistan
QG37_07404	0.7854	CDC_B11113	Pakistan
QG37_07404	0.8075	CDC_B11114	Pakistan
QG37_07404	0.8129	CDC_B11115	Pakistan
QG37_07404	0.9294	CDC_B11116	Pakistan
QG37_07404	0.7413	CDC_B11117	Pakistan
QG37_07404	0.8155	CDC_B11118	Pakistan
QG37_07404	0.9375	CDC_B11119	Pakistan
QG37_07404	0.8517	CDC_B11200	India
QG37_07404	0.8493	CDC_B11201	India
QG37_07404	0.8089	CDC_B11205	India
QG37_07404	0.7479	CDC_B11206	India
QG37_07404	0.8431	CDC_B11207	India
QG37_07404	0.8804	CDC_B11208	India
QG37_07404	0.8382	CDC_B11209	India
QG37_07404	0.8595	CDC_B11210	India
QG37_07404	0.9546	CDC_B11212	India
QG37_07404	0.8872	CDC_B11213	India
QG37_07404	0.8635	CDC_B11214	India
QG37_07404	0.8968	CDC_B11215	India
QG37_07404	0.9629	CDC_B11216	India
QG37_07404	0.6302	CDC_B11217	India
QG37_07404	0.8227	CDC_B11218	India
QG37_07404	0.8075	CDC_B11219	India
QG37_07404	0.8594	CDC_B11220	Japan
QG37_07404	0.9386	CDC_B11221	South Africa
QG37_07404	0.8099	CDC_B11222	South Africa
QG37_07404	0.7790	CDC_B11223	South Africa
QG37_07404	0.9127	CDC_B11224	South Africa
QG37_07404	0.8444	CDC_B11225	South Africa
QG37_07404	0.8138	CDC_B11226	South Africa
QG37_07404	0.8346	CDC_B11227	South Africa
QG37_07404	0.8818	CDC_B11228	South Africa
QG37_07404	0.9475	CDC_B11229	South Africa
QG37_07404	0.9390	CDC_B11230	South Africa
QG37_07404	0.7043	CDC_B11243	Venezuela
QG37_07404	0.8041	CDC_B11244	Venezuela
QG37_07404	0.8792	CDC_B11245	Venezuela
QG37_07404	0.8509	CDC_B11246	Venezuela
QG37_07404	0.8832	CDC_B11247	Venezuela
QG37_07405	0.9475	CDC_B11096	Pakistan
QG37_07405	0.7699	CDC_B11097	Pakistan
QG37_07405	0.8115	CDC_B11098	Pakistan
QG37_07405	0.7881	CDC_B11099	Pakistan
QG37_07405	0.9579	CDC_B11101	Pakistan
QG37_07405	0.7228	CDC_B11102	Pakistan
QG37_07405	0.8667	CDC_B11103	Pakistan
QG37_07405	0.8868	CDC_B11105	Pakistan
QG37_07405	0.8149	CDC_B11112	Pakistan
QG37_07405	0.8167	CDC_B11113	Pakistan
QG37_07405	0.8725	CDC_B11114	Pakistan
QG37_07405	0.7531	CDC_B11115	Pakistan
QG37_07405	0.8093	CDC_B11116	Pakistan
QG37_07405	0.8400	CDC_B11117	Pakistan
QG37_07405	0.7985	CDC_B11118	Pakistan
QG37_07405	0.8148	CDC_B11119	Pakistan
QG37_07405	0.7933	CDC_B11200	India
QG37_07405	0.8170	CDC_B11201	India
QG37_07405	0.8481	CDC_B11205	India
QG37_07405	0.8172	CDC_B11206	India
QG37_07405	0.9814	CDC_B11207	India
QG37_07405	0.9192	CDC_B11208	India
QG37_07405	0.8245	CDC_B11209	India
QG37_07405	0.7608	CDC_B11210	India
QG37_07405	0.8525	CDC_B11212	India
QG37_07405	0.8445	CDC_B11213	India
QG37_07405	0.9290	CDC_B11214	India
QG37_07405	0.8415	CDC_B11215	India
QG37_07405	0.8490	CDC_B11216	India
QG37_07405	0.6523	CDC_B11217	India
QG37_07405	0.7155	CDC_B11218	India
QG37_07405	0.8464	CDC_B11219	India
QG37_07405	0.8411	CDC_B11220	Japan
QG37_07405	0.8804	CDC_B11221	South Africa
QG37_07405	0.9214	CDC_B11222	South Africa
QG37_07405	0.8535	CDC_B11223	South Africa
QG37_07405	0.7946	CDC_B11224	South Africa
QG37_07405	0.8245	CDC_B11225	South Africa
QG37_07405	0.8116	CDC_B11226	South Africa
QG37_07405	0.8830	CDC_B11227	South Africa
QG37_07405	0.8464	CDC_B11228	South Africa
QG37_07405	0.8796	CDC_B11229	South Africa
QG37_07405	0.8831	CDC_B11230	South Africa
QG37_07405	0.9952	CDC_B11243	Venezuela
QG37_07405	0.8594	CDC_B11244	Venezuela
QG37_07405	0.9026	CDC_B11245	Venezuela
QG37_07405	0.8598	CDC_B11246	Venezuela
QG37_07405	0.8259	CDC_B11247	Venezuela
QG37_07406	0.9223	CDC_B11096	Pakistan
QG37_07406	0.7896	CDC_B11097	Pakistan
QG37_07406	0.8945	CDC_B11098	Pakistan
QG37_07406	1.0381	CDC_B11099	Pakistan
QG37_07406	0.8089	CDC_B11101	Pakistan
QG37_07406	0.7425	CDC_B11102	Pakistan
QG37_07406	1.0405	CDC_B11103	Pakistan
QG37_07406	0.7881	CDC_B11105	Pakistan
QG37_07406	0.6261	CDC_B11112	Pakistan
QG37_07406	0.8682	CDC_B11113	Pakistan
QG37_07406	0.6736	CDC_B11114	Pakistan
QG37_07406	0.8591	CDC_B11115	Pakistan
QG37_07406	0.7394	CDC_B11116	Pakistan
QG37_07406	0.8451	CDC_B11117	Pakistan
QG37_07406	0.9131	CDC_B11118	Pakistan
QG37_07406	0.7570	CDC_B11119	Pakistan
QG37_07406	0.9015	CDC_B11200	India
QG37_07406	1.0090	CDC_B11201	India
QG37_07406	0.9044	CDC_B11205	India
QG37_07406	0.9393	CDC_B11206	India
QG37_07406	0.9491	CDC_B11207	India
QG37_07406	1.0220	CDC_B11208	India
QG37_07406	0.9674	CDC_B11209	India
QG37_07406	0.7781	CDC_B11210	India
QG37_07406	0.8509	CDC_B11212	India
QG37_07406	0.8947	CDC_B11213	India
QG37_07406	0.9366	CDC_B11214	India
QG37_07406	1.0647	CDC_B11215	India
QG37_07406	0.8190	CDC_B11216	India
QG37_07406	0.8763	CDC_B11217	India
QG37_07406	0.7192	CDC_B11218	India
QG37_07406	0.8853	CDC_B11219	India
QG37_07406	0.6858	CDC_B11220	Japan
QG37_07406	0.8411	CDC_B11221	South Africa
QG37_07406	0.7872	CDC_B11222	South Africa
QG37_07406	0.8644	CDC_B11223	South Africa
QG37_07406	0.6947	CDC_B11224	South Africa
QG37_07406	0.9785	CDC_B11225	South Africa
QG37_07406	0.8396	CDC_B11226	South Africa
QG37_07406	0.8036	CDC_B11227	South Africa
QG37_07406	0.8012	CDC_B11228	South Africa
QG37_07406	1.0615	CDC_B11229	South Africa
QG37_07406	0.7512	CDC_B11230	South Africa
QG37_07406	1.0065	CDC_B11243	Venezuela
QG37_07406	0.8748	CDC_B11244	Venezuela
QG37_07406	0.9970	CDC_B11245	Venezuela
QG37_07406	0.9752	CDC_B11246	Venezuela
QG37_07406	0.9541	CDC_B11247	Venezuela
QG37_07407	1.0246	CDC_B11096	Pakistan
QG37_07407	0.9836	CDC_B11097	Pakistan
QG37_07407	1.0296	CDC_B11098	Pakistan
QG37_07407	1.0355	CDC_B11099	Pakistan
QG37_07407	0.9794	CDC_B11101	Pakistan
QG37_07407	1.0648	CDC_B11102	Pakistan
QG37_07407	1.1085	CDC_B11103	Pakistan
QG37_07407	1.0228	CDC_B11105	Pakistan
QG37_07407	1.0129	CDC_B11112	Pakistan
QG37_07407	1.0212	CDC_B11113	Pakistan
QG37_07407	1.0295	CDC_B11114	Pakistan
QG37_07407	0.9642	CDC_B11115	Pakistan
QG37_07407	0.9211	CDC_B11116	Pakistan
QG37_07407	1.0731	CDC_B11117	Pakistan
QG37_07407	0.9617	CDC_B11118	Pakistan
QG37_07407	1.0299	CDC_B11119	Pakistan
QG37_07407	0.9970	CDC_B11200	India
QG37_07407	1.0662	CDC_B11201	India
QG37_07407	1.0076	CDC_B11205	India
QG37_07407	1.0435	CDC_B11206	India
QG37_07407	1.0563	CDC_B11207	India
